ymd,country,cc
20200605,Ireland,2
20200605,Italy,3
20200605,Malaysia,1
20200605,Mexico,2
20200605,Peru,1
20200605,Poland,1
20200605,Portugal,4
20200605,Russia,3
20200605,Spain,15
20200605,Thailand,1
20200605,Turkey,37
20200605,United States,11
20200605,United Kingdom,5
20200606,Austria,1
20200606,Brazil,1
20200606,Canada,1
20200606,Costa Rica,1
20200606,Denmark,1
20200606,France,7
20200606,Germany,4
20200606,Greece,7
20200606,Italy,1
20200606,Japan,1
20200606,Malaysia,2
20200606,Poland,2
20200606,Portugal,3
20200606,Russia,1
20200606,Spain,7
20200606,Sweden,1
20200606,Turkey,34
20200606,United States,8
20200606,United Arab Emirates,3
20200606,United Kingdom,1
20200607,Canada,1
20200607,Cyprus,1
20200607,Czech Republic,1
20200607,Dominican Republic,1
20200607,Egypt,1
20200607,France,2
20200607,Germany,2
20200607,Hungary,1
20200607,Israel,1
20200607,Italy,2
20200607,Jamaica,1
20200607,Malaysia,1
20200607,Netherlands,1
20200607,Portugal,2
20200607,Russia,2
20200607,Spain,8
20200607,Switzerland,2
20200607,Taiwan,1
20200607,Turkey,20
20200607,United States,2
20200607,United Kingdom,1
20200608,Andorra,1
20200608,Australia,1
20200608,Austria,2
20200608,Brazil,2
20200608,Cape Verde,1
20200608,Costa Rica,1
20200608,Dominican Republic,1
20200608,Estonia,1
20200608,France,4
20200608,Germany,3
20200608,Greece,7
20200608,Hungary,1
20200608,Ireland,1
20200608,Italy,3
20200608,Malaysia,2
20200608,Mauritius,1
20200608,Mexico,1
20200608,Morocco,2
20200608,Netherlands,2
20200608,Poland,1
20200608,Portugal,2
20200608,Russia,3
20200608,Spain,16
20200608,Switzerland,1
20200608,Turkey,25
20200608,United States,13
20200608,United Kingdom,5
20200609,Australia,4
20200609,Brazil,4
20200609,Canada,4
20200609,Colombia,1
20200609,Cyprus,1
20200609,Denmark,1
20200609,Dominican Republic,1
20200609,Greece,6
20200609,Iceland,1
20200609,Ireland,1
20200609,Italy,4
20200609,Mexico,2
20200609,Netherlands,1
20200609,New Zealand,1
20200609,Poland,1
20200609,Portugal,2
20200609,Russia,5
20200609,Spain,21
20200609,Thailand,1
20200609,Turkey,39
20200609,United States,9
20200609,United Arab Emirates,1
20200609,United Kingdom,2
20200610,Aruba,4
20200610,Australia,2
20200610,Brazil,4
20200610,Canada,1
20200610,France,1
20200610,Germany,3
20200610,Greece,6
20200610,Italy,4
20200610,Jamaica,1
20200610,Malaysia,2
20200610,Mauritius,1
20200610,Mexico,2
20200610,Morocco,1
20200610,Netherlands,1
20200610,New Zealand,1
20200610,Norway,1
20200610,Portugal,1
20200610,Russia,7
20200610,Spain,17
20200610,Thailand,4
20200610,Turkey,35
20200610,United States,14
20200610,United Kingdom,4
20200611,Austria,1
20200611,Brazil,1
20200611,Cambodia,1
20200611,Cyprus,1
20200611,Egypt,1
20200611,France,7
20200611,Germany,3
20200611,Greece,1
20200611,Hong Kong,1
20200611,Ireland,1
20200611,Italy,7
20200611,Japan,1
20200611,Malaysia,1
20200611,Mauritius,1
20200611,Mexico,2
20200611,Poland,1
20200611,Portugal,2
20200611,Russia,4
20200611,Singapore,1
20200611,Slovenia,1
20200611,Spain,13
20200611,Turkey,25
20200611,United States,11
20200611,United Kingdom,3
20200612,Cuba,1
20200612,Dominican Republic,1
20200612,Egypt,1
20200612,Estonia,1
20200612,France,3
20200612,Germany,5
20200612,Greece,3
20200612,Ireland,2
20200612,Italy,3
20200612,Lithuania,1
20200612,Malaysia,2
20200612,Mexico,3
20200612,Morocco,1
20200612,Norway,1
20200612,Philippines,1
20200612,Portugal,2
20200612,Russia,2
20200612,Spain,18
20200612,Turkey,43
20200612,United States,18
20200612,United Arab Emirates,2
20200612,United Kingdom,4
20200613,Australia,1
20200613,Canada,1
20200613,Croatia,1
20200613,France,2
20200613,Greece,1
20200613,India,1
20200613,Italy,2
20200613,Malaysia,1
20200613,Maldives,1
20200613,Mexico,3
20200613,New Zealand,1
20200613,Philippines,1
20200613,Poland,1
20200613,Portugal,1
20200613,Russia,2
20200613,Spain,4
20200613,Turkey,32
20200613,United States,12
20200613,United Arab Emirates,2
20200613,United Kingdom,5
20200614,Australia,1
20200614,France,1
20200614,Germany,3
20200614,Greece,3
20200614,Ireland,5
20200614,Israel,1
20200614,Italy,3
20200614,Malaysia,2
20200614,New Zealand,1
20200614,Portugal,5
20200614,Russia,4
20200614,Spain,5
20200614,Thailand,2
20200614,Turkey,18
20200614,United States,131
20200614,United Arab Emirates,1
20200615,Australia,2
20200615,Austria,3
20200615,Belgium,3
20200615,Brazil,2
20200615,Cuba,1
20200615,France,1
20200615,Germany,2
20200615,Greece,5
20200615,Italy,9
20200615,Mexico,3
20200615,Portugal,1
20200615,Russia,4
20200615,Spain,16
20200615,Sweden,2
20200615,Thailand,1
20200615,Turkey,20
20200615,United States,188
20200615,United Arab Emirates,1
20200615,United Kingdom,3
20200616,Australia,1
20200616,Azerbaijan,1
20200616,Bahamas,4
20200616,Belgium,1
20200616,Brazil,10
20200616,France,2
20200616,Germany,11
20200616,Greece,4
20200616,Hungary,1
20200616,Ireland,1
20200616,Italy,7
20200616,Malaysia,5
20200616,Mexico,2
20200616,Morocco,1
20200616,Portugal,7
20200616,Russia,2
20200616,Spain,16
20200616,Turkey,25
20200616,United States,16
20200616,United Arab Emirates,4
20200616,United Kingdom,1
20200617,Australia,4
20200617,Austria,1
20200617,Brazil,1
20200617,Canada,1
20200617,Dominican Republic,4
20200617,Finland,1
20200617,France,6
20200617,Germany,5
20200617,Greece,1
20200617,Ireland,2
20200617,Italy,14
20200617,Jamaica,6
20200617,Jordan,3
20200617,Latvia,1
20200617,Malaysia,1
20200617,Malta,4
20200617,Mexico,9
20200617,Poland,2
20200617,Portugal,15
20200617,Russia,5
20200617,Saint Lucia,4
20200617,Spain,20
20200617,Sri Lanka,4
20200617,Sweden,1
20200617,Thailand,2
20200617,Turkey,44
20200617,United States,27
20200617,United Arab Emirates,1
20200617,United Kingdom,10
20200618,Cyprus,4
20200618,Dominican Republic,1
20200618,Egypt,2
20200618,France,2
20200618,Germany,2
20200618,Greece,1
20200618,Iceland,1
20200618,Ireland,5
20200618,Italy,8
20200618,Latvia,2
20200618,Malaysia,4
20200618,Mexico,4
20200618,Morocco,2
20200618,Poland,1
20200618,Portugal,8
20200618,Russia,5
20200618,Spain,10
20200618,Sweden,1
20200618,Switzerland,1
20200618,Thailand,1
20200618,Turkey,43
20200618,United States,15
20200618,United Arab Emirates,1
20200618,United Kingdom,6
20200619,Austria,1
20200619,Bulgaria,1
20200619,Canada,2
20200619,Cyprus,1
20200619,Denmark,1
20200619,Dominican Republic,4
20200619,Finland,3
20200619,France,2
20200619,Germany,6
20200619,Greece,1
20200619,Hong Kong,1
20200619,India,1
20200619,Ireland,2
20200619,Italy,15
20200619,Japan,1
20200619,Mexico,1
20200619,Netherlands,1
20200619,Poland,1
20200619,Portugal,5
20200619,Russia,11
20200619,Spain,13
20200619,Thailand,1
20200619,Turkey,23
20200619,United States,10
20200619,United Arab Emirates,4
20200619,United Kingdom,4
20200620,Australia,5
20200620,Austria,1
20200620,Canada,5
20200620,Denmark,2
20200620,Estonia,1
20200620,Germany,1
20200620,Italy,16
20200620,Morocco,3
20200620,New Zealand,2
20200620,Portugal,2
20200620,Russia,5
20200620,Spain,8
20200620,Turkey,28
20200620,United States,11
20200620,United Arab Emirates,4
20200620,United Kingdom,1
20200621,Australia,6
20200621,Austria,1
20200621,Brazil,2
20200621,Canada,2
20200621,Cyprus,8
20200621,France,2
20200621,Germany,3
20200621,Greece,2
20200621,Iceland,1
20200621,Indonesia,1
20200621,Ireland,4
20200621,Italy,18
20200621,Mexico,4
20200621,New Zealand,3
20200621,Poland,1
20200621,Portugal,1
20200621,Russia,5
20200621,Spain,14
20200621,Sweden,1
20200621,Switzerland,1
20200621,Turkey,35
20200621,United States,8
20200621,United Kingdom,17
20200622,Andorra,1
20200622,Australia,1
20200622,Austria,1
20200622,Brazil,4
20200622,Canada,9
20200622,Egypt,6
20200622,France,2
20200622,Germany,6
20200622,Greece,10
20200622,India,1
20200622,Ireland,1
20200622,Italy,33
20200622,Malaysia,1
20200622,Malta,4
20200622,Mexico,4
20200622,Netherlands,4
20200622,Norway,3
20200622,Portugal,5
20200622,Russia,32
20200622,Spain,17
20200622,Sweden,2
20200622,Turkey,31
20200622,United States,34
20200622,United Arab Emirates,5
20200622,United Kingdom,2
20200623,Argentina,1
20200623,Aruba,1
20200623,Australia,3
20200623,Brazil,1
20200623,Canada,1
20200623,Croatia,2
20200623,Egypt,2
20200623,France,3
20200623,Germany,6
20200623,Greece,8
20200623,Ireland,3
20200623,Italy,27
20200623,Malaysia,1
20200623,Mexico,1
20200623,Netherlands,2
20200623,New Zealand,2
20200623,Portugal,2
20200623,Russia,4
20200623,Spain,20
20200623,Switzerland,2
20200623,Turkey,38
20200623,United States,25
20200623,United Arab Emirates,1
20200624,Australia,3
20200624,Brazil,5
20200624,Canada,1
20200624,Cyprus,1
20200624,Czech Republic,1
20200624,Denmark,1
20200624,Dominican Republic,1
20200624,France,4
20200624,Germany,4
20200624,Greece,8
20200624,Ireland,2
20200624,Italy,10
20200624,Mexico,10
20200624,Netherlands,1
20200624,Philippines,2
20200624,Portugal,4
20200624,Russia,1
20200624,Slovenia,5
20200624,Spain,12
20200624,Switzerland,2
20200624,Taiwan,1
20200624,Thailand,1
20200624,Tunisia,1
20200624,Turkey,48
20200624,United States,24
20200624,United Arab Emirates,1
20200624,United Kingdom,11
20200625,Andorra,1
20200625,Australia,1
20200625,Austria,2
20200625,Brazil,1
20200625,Canada,2
20200625,Croatia,2
20200625,Cyprus,1
20200625,France,2
20200625,Germany,1
20200625,Greece,1
20200625,Indonesia,6
20200625,Ireland,5
20200625,Italy,6
20200625,Malaysia,1
20200625,Malta,4
20200625,Mexico,9
20200625,Netherlands,1
20200625,New Zealand,1
20200625,Poland,1
20200625,Portugal,8
20200625,Romania,1
20200625,Russia,10
20200625,South Korea,1
20200625,Spain,17
20200625,Thailand,2
20200625,Turkey,23
20200625,United States,24
20200625,United Arab Emirates,1
20200625,United Kingdom,4
20200626,Australia,8
20200626,Austria,1
20200626,Brazil,2
20200626,Canada,3
20200626,Colombia,1
20200626,France,4
20200626,Germany,4
20200626,Greece,8
20200626,Guatemala,1
20200626,India,1
20200626,Ireland,2
20200626,Italy,10
20200626,Malaysia,4
20200626,Mexico,4
20200626,Oman,4
20200626,Portugal,7
20200626,Russia,4
20200626,Saint Lucia,4
20200626,South Korea,1
20200626,Spain,19
20200626,Sweden,1
20200626,Switzerland,6
20200626,Tunisia,2
20200626,Turkey,42
20200626,United States,24
20200626,United Arab Emirates,2
20200626,United Kingdom,5
20200627,Aruba,1
20200627,Australia,4
20200627,Austria,1
20200627,Azerbaijan,1
20200627,Brazil,2
20200627,Canada,4
20200627,Crimea,1
20200627,Estonia,1
20200627,France,4
20200627,Germany,3
20200627,Greece,9
20200627,Ireland,2
20200627,Israel,4
20200627,Italy,10
20200627,Japan,10
20200627,Malaysia,3
20200627,Mexico,6
20200627,Morocco,1
20200627,New Zealand,3
20200627,Norway,1
20200627,Portugal,13
20200627,Russia,7
20200627,Spain,9
20200627,Sweden,1
20200627,Tunisia,1
20200627,Turkey,30
20200627,United States,14
20200627,United Arab Emirates,4
20200627,United Kingdom,5
20200628,Andorra,1
20200628,Austria,3
20200628,Brazil,3
20200628,Canada,4
20200628,Cyprus,1
20200628,Denmark,1
20200628,Egypt,1
20200628,France,2
20200628,Germany,3
20200628,Greece,1
20200628,Italy,12
20200628,Japan,13
20200628,Malta,2
20200628,New Zealand,1
20200628,Poland,1
20200628,Portugal,1
20200628,Russia,3
20200628,Spain,19
20200628,Sweden,1
20200628,Switzerland,5
20200628,Trinidad and Tobago,1
20200628,Turkey,122
20200628,United States,19
20200628,United Arab Emirates,1
20200628,United Kingdom,5
20200629,Andorra,1
20200629,Australia,4
20200629,Austria,1
20200629,Belgium,1
20200629,Brazil,1
20200629,Canada,1
20200629,Cyprus,4
20200629,Czech Republic,36
20200629,Dominican Republic,4
20200629,France,3
20200629,Germany,2
20200629,Greece,4
20200629,Hungary,4
20200629,Ireland,5
20200629,Italy,10
20200629,Japan,10
20200629,Malaysia,1
20200629,Mexico,1
20200629,Netherlands,2
20200629,Norway,2
20200629,Poland,1
20200629,Portugal,5
20200629,Russia,2
20200629,Spain,23
20200629,Switzerland,2
20200629,Thailand,1
20200629,Turkey,35
20200629,United States,23
20200629,United Kingdom,9
20200630,Australia,6
20200630,Austria,1
20200630,Brazil,1
20200630,Bulgaria,1
20200630,Canada,1
20200630,Cyprus,2
20200630,Czech Republic,2
20200630,Estonia,1
20200630,Finland,1
20200630,France,5
20200630,Germany,1
20200630,Greece,17
20200630,Hungary,1
20200630,Ireland,1
20200630,Italy,11
20200630,Japan,12
20200630,Malaysia,1
20200630,Malta,9
20200630,Mexico,4
20200630,Morocco,1
20200630,Netherlands,1
20200630,New Zealand,3
20200630,Portugal,2
20200630,Puerto Rico,1
20200630,Romania,1
20200630,Russia,6
20200630,Spain,28
20200630,Turkey,38
20200630,United States,21
20200630,United Kingdom,17
20200701,Australia,1
20200701,Austria,5
20200701,Canada,3
20200701,Chile,4
20200701,Czech Republic,4
20200701,France,9
20200701,Germany,9
20200701,Greece,5
20200701,Indonesia,1
20200701,Ireland,1
20200701,Italy,14
20200701,Japan,6
20200701,Lithuania,8
20200701,Malaysia,4
20200701,Malta,6
20200701,Mexico,7
20200701,Netherlands,1
20200701,Philippines,1
20200701,Portugal,11
20200701,Russia,5
20200701,Singapore,1
20200701,Spain,25
20200701,Sweden,1
20200701,Switzerland,1
20200701,Thailand,1
20200701,Turkey,36
20200701,United States,10
20200701,United Kingdom,6
20200702,Australia,5
20200702,Bahamas,4
20200702,Belgium,3
20200702,Brazil,3
20200702,Canada,2
20200702,Croatia,2
20200702,Cyprus,1
20200702,Czech Republic,2
20200702,Denmark,1
20200702,Egypt,4
20200702,France,5
20200702,Germany,3
20200702,Greece,2
20200702,Hong Kong,8
20200702,Ireland,1
20200702,Italy,32
20200702,Japan,4
20200702,Mexico,11
20200702,New Zealand,1
20200702,Poland,2
20200702,Portugal,8
20200702,Romania,1
20200702,Russia,17
20200702,Spain,22
20200702,Sweden,1
20200702,Switzerland,1
20200702,Thailand,1
20200702,Tunisia,1
20200702,Turkey,65
20200702,United States,9
20200702,United Arab Emirates,4
20200702,United Kingdom,5
20200703,Australia,6
20200703,Austria,3
20200703,Brazil,2
20200703,Canada,3
20200703,Cuba,2
20200703,Cyprus,2
20200703,Egypt,1
20200703,France,4
20200703,Greece,4
20200703,India,1
20200703,Ireland,1
20200703,Italy,21
20200703,Japan,3
20200703,Malta,4
20200703,Mexico,7
20200703,Netherlands,1
20200703,New Zealand,1
20200703,Portugal,3
20200703,Romania,1
20200703,Russia,16
20200703,Slovenia,2
20200703,Spain,14
20200703,Sweden,2
20200703,Switzerland,1
20200703,Turkey,233
20200703,United States,19
20200703,Ukraine,1
20200703,United Arab Emirates,4
20200703,United Kingdom,15
20200703,Vietnam,1
20200704,Australia,1
20200704,Brazil,1
20200704,Canada,5
20200704,Cyprus,5
20200704,Finland,1
20200704,France,6
20200704,Germany,2
20200704,Greece,2
20200704,Italy,7
20200704,Japan,2
20200704,Netherlands,1
20200704,New Zealand,2
20200704,Norway,1
20200704,Philippines,1
20200704,Portugal,6
20200704,Romania,1
20200704,Russia,7
20200704,Spain,14
20200704,Sweden,1
20200704,Thailand,5
20200704,Turkey,55
20200704,United States,19
20200704,United Kingdom,11
20200705,Andorra,1
20200705,Austria,2
20200705,Belgium,1
20200705,Brazil,6
20200705,Canada,1
20200705,Colombia,1
20200705,Crimea,1
20200705,Czech Republic,1
20200705,Denmark,1
20200705,France,3
20200705,Germany,2
20200705,Greece,2
20200705,Ireland,2
20200705,Italy,4
20200705,Mexico,1
20200705,New Zealand,2
20200705,Portugal,1
20200705,Russia,5
20200705,Spain,10
20200705,Switzerland,2
20200705,Turkey,40
20200705,United States,16
20200705,United Kingdom,12
20200706,Australia,12
20200706,Brazil,2
20200706,Canada,3
20200706,Crimea,1
20200706,Cyprus,2
20200706,Czech Republic,5
20200706,Denmark,1
20200706,Egypt,1
20200706,France,11
20200706,Greece,5
20200706,Hong Kong,4
20200706,Indonesia,1
20200706,Ireland,7
20200706,Italy,21
20200706,Japan,3
20200706,Malaysia,2
20200706,Mexico,7
20200706,Netherlands,1
20200706,New Zealand,1
20200706,Poland,1
20200706,Portugal,5
20200706,Puerto Rico,6
20200706,Romania,1
20200706,Russia,7
20200706,Spain,19
20200706,Sri Lanka,1
20200706,Thailand,1
20200706,Tunisia,1
20200706,Turkey,47
20200706,United States,20
20200706,United Arab Emirates,5
20200706,United Kingdom,7
20200707,Australia,11
20200707,Austria,2
20200707,Barbados,1
20200707,Brazil,1
20200707,Canada,5
20200707,Cyprus,4
20200707,Denmark,1
20200707,Egypt,1
20200707,France,6
20200707,Germany,3
20200707,Greece,9
20200707,Hungary,1
20200707,Ireland,3
20200707,Italy,19
20200707,Jamaica,2
20200707,Japan,8
20200707,Lithuania,1
20200707,Malaysia,1
20200707,Mexico,11
20200707,Morocco,2
20200707,Netherlands,1
20200707,Norway,1
20200707,Portugal,3
20200707,Russia,20
20200707,Slovenia,1
20200707,Spain,40
20200707,Sweden,1
20200707,Turkey,38
20200707,United States,23
20200707,United Arab Emirates,1
20200707,United Kingdom,8
20200708,Andorra,2
20200708,Australia,9
20200708,Brazil,2
20200708,Canada,5
20200708,Costa Rica,2
20200708,Cuba,1
20200708,Cyprus,4
20200708,Czech Republic,1
20200708,Dominican Republic,1
20200708,Estonia,1
20200708,France,5
20200708,Germany,1
20200708,Greece,3
20200708,India,1
20200708,Ireland,3
20200708,Israel,1
20200708,Italy,26
20200708,Japan,11
20200708,Malaysia,1
20200708,Mexico,6
20200708,Morocco,2
20200708,New Zealand,4
20200708,Philippines,1
20200708,Poland,1
20200708,Portugal,2
20200708,Russia,21
20200708,Singapore,1
20200708,Slovenia,1
20200708,South Korea,1
20200708,Spain,17
20200708,Sweden,1
20200708,Turkey,59
20200708,United States,30
20200708,United Arab Emirates,2
20200708,United Kingdom,9
20200709,Australia,8
20200709,Austria,1
20200709,Bahamas,4
20200709,Brazil,2
20200709,Croatia,4
20200709,Cyprus,6
20200709,Denmark,1
20200709,Dominican Republic,4
20200709,France,7
20200709,Germany,5
20200709,Greece,9
20200709,India,1
20200709,Ireland,4
20200709,Israel,4
20200709,Italy,19
20200709,Jamaica,4
20200709,Japan,2
20200709,Malaysia,3
20200709,Mexico,17
20200709,Netherlands,2
20200709,Panama,1
20200709,Poland,2
20200709,Portugal,4
20200709,Russia,15
20200709,Spain,16
20200709,Turkey,81
20200709,United States,33
20200709,United Arab Emirates,4
20200709,United Kingdom,8
20200710,Argentina,1
20200710,Australia,5
20200710,Canada,5
20200710,Crimea,1
20200710,Cuba,2
20200710,France,6
20200710,Germany,9
20200710,Greece,10
20200710,Hungary,1
20200710,India,1
20200710,Ireland,7
20200710,Italy,18
20200710,Japan,3
20200710,Malaysia,2
20200710,Malta,4
20200710,Mexico,6
20200710,Netherlands,1
20200710,New Zealand,2
20200710,Portugal,4
20200710,Romania,1
20200710,Russia,22
20200710,Singapore,2
20200710,Spain,20
20200710,Switzerland,2
20200710,Thailand,1
20200710,Turkey,90
20200710,United States,19
20200710,United Kingdom,11
20200711,Australia,2
20200711,Brazil,1
20200711,Canada,4
20200711,Colombia,1
20200711,Dominican Republic,4
20200711,France,1
20200711,French Polynesia,4
20200711,Germany,1
20200711,Greece,3
20200711,Hong Kong,1
20200711,Italy,6
20200711,Jamaica,8
20200711,Japan,9
20200711,Malaysia,1
20200711,Mexico,7
20200711,Morocco,2
20200711,New Zealand,4
20200711,Portugal,4
20200711,Romania,1
20200711,Russia,14
20200711,Spain,11
20200711,Switzerland,4
20200711,Tunisia,1
20200711,Turkey,81
20200711,United States,23
20200711,United Kingdom,4
20200712,Australia,2
20200712,Austria,1
20200712,Brazil,2
20200712,Canada,2
20200712,Colombia,1
20200712,Croatia,1
20200712,Egypt,1
20200712,France,5
20200712,Germany,4
20200712,Greece,5
20200712,Ireland,3
20200712,Italy,28
20200712,Japan,3
20200712,Mexico,3
20200712,New Zealand,2
20200712,Philippines,1
20200712,Poland,1
20200712,Portugal,2
20200712,Russia,7
20200712,Slovakia,1
20200712,Spain,7
20200712,Switzerland,2
20200712,Turkey,35
20200712,United States,21
20200712,United Arab Emirates,1
20200712,United Kingdom,3
20200713,Australia,2
20200713,Austria,2
20200713,Brazil,4
20200713,Canada,8
20200713,Crimea,1
20200713,Croatia,1
20200713,Cyprus,2
20200713,France,8
20200713,Germany,2
20200713,Greece,5
20200713,Ireland,2
20200713,Italy,37
20200713,Malaysia,2
20200713,Malta,4
20200713,Mexico,1
20200713,Morocco,4
20200713,New Zealand,4
20200713,Poland,2
20200713,Portugal,1
20200713,Russia,25
20200713,Spain,30
20200713,Sweden,2
20200713,Switzerland,1
20200713,Turkey,75
20200713,United States,15
20200713,United Arab Emirates,5
20200713,United Kingdom,10
20200714,Australia,6
20200714,Austria,2
20200714,Belarus,1
20200714,Belgium,1
20200714,Brazil,4
20200714,Canada,4
20200714,Cyprus,1
20200714,Dominican Republic,4
20200714,France,2
20200714,Germany,5
20200714,Greece,13
20200714,Hungary,2
20200714,India,1
20200714,Ireland,1
20200714,Israel,1
20200714,Italy,59
20200714,Japan,8
20200714,Malaysia,10
20200714,Mexico,2
20200714,New Zealand,6
20200714,Philippines,1
20200714,Portugal,1
20200714,Romania,1
20200714,Russia,15
20200714,South Africa,2
20200714,Spain,24
20200714,Sweden,1
20200714,Switzerland,4
20200714,Turkey,57
20200714,United States,37
20200714,United Arab Emirates,1
20200714,United Kingdom,3
20200715,Australia,5
20200715,Austria,2
20200715,Brazil,1
20200715,Bulgaria,1
20200715,Canada,14
20200715,Croatia,1
20200715,Finland,1
20200715,France,7
20200715,Germany,4
20200715,Greece,5
20200715,Ireland,6
20200715,Italy,22
20200715,Japan,6
20200715,Mexico,6
20200715,Morocco,3
20200715,Netherlands,1
20200715,New Zealand,2
20200715,Portugal,5
20200715,Russia,12
20200715,Spain,25
20200715,Switzerland,2
20200715,Turkey,60
20200715,United States,59
20200715,United Kingdom,8
20200716,Australia,3
20200716,Belgium,1
20200716,Brazil,1
20200716,Canada,4
20200716,Croatia,1
20200716,Czech Republic,2
20200716,Denmark,1
20200716,France,10
20200716,Germany,7
20200716,Greece,11
20200716,Hong Kong,4
20200716,Italy,20
20200716,Japan,9
20200716,Malaysia,7
20200716,Mexico,13
20200716,Morocco,4
20200716,New Zealand,3
20200716,Portugal,5
20200716,Russia,11
20200716,Spain,47
20200716,Sweden,3
20200716,Turkey,67
20200716,United States,14
20200716,United Arab Emirates,2
20200716,United Kingdom,8
20200717,Andorra,1
20200717,Australia,5
20200717,Austria,2
20200717,Canada,11
20200717,Costa Rica,4
20200717,Cyprus,7
20200717,Egypt,4
20200717,Finland,1
20200717,France,15
20200717,Germany,6
20200717,Greece,7
20200717,India,1
20200717,Ireland,2
20200717,Italy,14
20200717,Japan,9
20200717,Lithuania,1
20200717,Malaysia,4
20200717,Mexico,5
20200717,Netherlands,1
20200717,New Zealand,2
20200717,Philippines,1
20200717,Portugal,5
20200717,Romania,1
20200717,Russia,7
20200717,Singapore,2
20200717,South Africa,2
20200717,Spain,17
20200717,Sweden,1
20200717,Turkey,74
20200717,United States,38
20200717,United Arab Emirates,1
20200717,United Kingdom,12
20200718,Australia,11
20200718,Austria,1
20200718,Canada,2
20200718,Croatia,1
20200718,Czech Republic,1
20200718,Dominican Republic,4
20200718,Egypt,1
20200718,France,2
20200718,Germany,3
20200718,Greece,3
20200718,Ireland,3
20200718,Italy,16
20200718,Japan,11
20200718,Malaysia,2
20200718,Mexico,8
20200718,New Zealand,1
20200718,Portugal,1
20200718,Puerto Rico,4
20200718,Russia,6
20200718,Spain,23
20200718,Switzerland,4
20200718,Taiwan,1
20200718,Turkey,83
20200718,United States,33
20200718,United Arab Emirates,4
20200718,United Kingdom,5
20200719,Australia,9
20200719,Canada,5
20200719,Cyprus,1
20200719,Denmark,1
20200719,France,4
20200719,Germany,3
20200719,Greece,4
20200719,Israel,12
20200719,Italy,16
20200719,Japan,19
20200719,Malaysia,2
20200719,Mexico,5
20200719,Netherlands,2
20200719,New Zealand,3
20200719,Poland,1
20200719,Portugal,6
20200719,Puerto Rico,1
20200719,Russia,13
20200719,Spain,11
20200719,Sweden,1
20200719,Tunisia,1
20200719,Turkey,65
20200719,United States,24
20200719,United Arab Emirates,13
20200719,United Kingdom,4
20200720,Australia,5
20200720,Austria,4
20200720,Bahamas,1
20200720,Bosnia and Herzegovina,4
20200720,Brazil,13
20200720,Canada,9
20200720,Cyprus,3
20200720,France,5
20200720,Germany,5
20200720,Greece,9
20200720,Hong Kong,1
20200720,Ireland,5
20200720,Italy,24
20200720,Japan,9
20200720,Malaysia,5
20200720,Malta,4
20200720,Mexico,8
20200720,Morocco,1
20200720,Netherlands,7
20200720,Poland,3
20200720,Portugal,6
20200720,Russia,7
20200720,Singapore,1
20200720,Spain,26
20200720,Sweden,2
20200720,Thailand,1
20200720,Turkey,65
20200720,United States,12
20200720,United Arab Emirates,1
20200720,United Kingdom,8
20200721,Australia,7
20200721,Brazil,11
20200721,Canada,6
20200721,Cyprus,4
20200721,Czech Republic,1
20200721,Dominican Republic,4
20200721,France,9
20200721,Germany,6
20200721,Greece,4
20200721,Hungary,1
20200721,Ireland,1
20200721,Italy,28
20200721,Japan,8
20200721,Malaysia,3
20200721,Mauritius,2
20200721,Mexico,4
20200721,New Zealand,7
20200721,Philippines,1
20200721,Poland,1
20200721,Portugal,6
20200721,Russia,19
20200721,Singapore,2
20200721,Spain,39
20200721,Switzerland,4
20200721,Taiwan,1
20200721,Turkey,95
20200721,United States,19
20200721,United Kingdom,4
20200722,Australia,9
20200722,Canada,10
20200722,Croatia,1
20200722,Cuba,1
20200722,Cyprus,2
20200722,Czech Republic,3
20200722,Egypt,4
20200722,France,4
20200722,Germany,7
20200722,Greece,5
20200722,Hungary,1
20200722,Indonesia,2
20200722,Ireland,5
20200722,Israel,6
20200722,Italy,40
20200722,Jamaica,2
20200722,Japan,25
20200722,Malaysia,7
20200722,Malta,4
20200722,Mexico,19
20200722,Netherlands,1
20200722,New Zealand,2
20200722,Poland,1
20200722,Portugal,7
20200722,Russia,15
20200722,Spain,26
20200722,Switzerland,1
20200722,Turkey,56
20200722,United States,19
20200722,United Arab Emirates,1
20200722,United Kingdom,6
20200723,Australia,9
20200723,Brazil,2
20200723,Bulgaria,1
20200723,Canada,4
20200723,Colombia,2
20200723,Crimea,1
20200723,Croatia,4
20200723,Cyprus,4
20200723,Dominican Republic,4
20200723,Egypt,4
20200723,France,8
20200723,Germany,3
20200723,Greece,8
20200723,India,1
20200723,Indonesia,2
20200723,Ireland,7
20200723,Italy,32
20200723,Japan,22
20200723,Malaysia,1
20200723,Mexico,1
20200723,Netherlands,4
20200723,New Zealand,1
20200723,Philippines,1
20200723,Poland,3
20200723,Portugal,6
20200723,Russia,19
20200723,Singapore,3
20200723,Spain,29
20200723,Sweden,1
20200723,Switzerland,1
20200723,Turkey,63
20200723,United States,33
20200723,United Arab Emirates,10
20200723,United Kingdom,8
20200724,Australia,11
20200724,Belarus,4
20200724,Belgium,1
20200724,Brazil,4
20200724,Canada,3
20200724,Croatia,1
20200724,Dominican Republic,1
20200724,Finland,1
20200724,France,8
20200724,Georgia,1
20200724,Germany,4
20200724,Hong Kong,1
20200724,Ireland,3
20200724,Italy,31
20200724,Japan,22
20200724,Malaysia,7
20200724,Mexico,3
